split,sentence,label,logreg_prob_negative,logreg_prob_neutral,logreg_prob_positive,svm_prob_negative,svm_prob_neutral,svm_prob_positive,xgb_prob_negative,xgb_prob_neutral,xgb_prob_positive,logreg_pred,svm_pred,xgb_pred,logreg_confidence,logreg_entropy,svm_confidence,svm_entropy,xgb_confidence,xgb_entropy,logreg_top_features,svm_top_features,xgb_top_features_global
train,Okmetic revised its 2010 financial outlook based on its order book .,neutral,0.09483814471301864,0.5403880943627931,0.36477376092418823,0.1771690694778335,0.4704271052259708,0.35240382529619574,0.02017521858215332,0.9290762543678284,0.050748568028211594,neutral,neutral,neutral,0.5403880943627931,0.9238568912058739,0.4704271052259708,1.0289228539012294,0.9290762543678284,0.2983719087994386,based on:0.0614 | financial:0.0526 | okmetic:0.0322 | based:-0.0092 | on its:-0.0157,based on:0.0710 | financial:0.0448 | okmetic:0.0096 | based:0.0030 | on its:-0.0141,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,"Both operating profit and net sales for the three-month period increased , respectively from EUR16 .0 m and EUR139m , as compared to the corresponding quarter in 2006 .",positive,0.05459845672472622,0.016971382979475525,0.9284301602957983,0.14763883383370552,0.10912761662649069,0.7432335495398038,0.02169676683843136,0.004706493113189936,0.9735967516899109,positive,positive,positive,0.9284301602957983,0.2968831826324585,0.7432335495398038,0.7447254346488082,0.9735967516899109,0.134384248382788,increased:0.5852 | both:0.1940 | from:0.1879 | to:0.1625 | period:0.1586,increased:0.4135 | both:0.1396 | compared:0.1279 | from:0.1115 | to:0.1100,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,Diluted earnings per share ( EPS ) rose to EUR 1.05 from EUR 0.64 .,positive,0.07888345520816625,0.010691919873077943,0.9104246249187558,0.15075129360093864,0.0745445547909986,0.7747041516080627,0.014714314602315426,0.0019039821345359087,0.9833817481994629,positive,positive,positive,0.9104246249187558,0.3343077468354477,0.7747041516080627,0.6765463679831492,0.9833817481994629,0.09048430451268187,rose:0.7203 | rose to:0.5144 | eur:0.2247 | from:0.1891 | to:0.1813,rose:0.4610 | rose to:0.3032 | earnings:0.1319 | eur:0.1218 | from:0.1180,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,A total of $ 78 million will be invested in the project .,neutral,0.08366364028310883,0.869101894000103,0.04723446571678818,0.16508953786006178,0.7123137760873332,0.12259668605260506,0.008657357655465603,0.9794675707817078,0.011875112541019917,neutral,neutral,neutral,0.869101894000103,0.4736853595736972,0.7123137760873332,0.7963261116290519,0.9794675707817078,0.11408302632340658,be:0.2901 | will:0.2562 | will be:0.2561 | total:0.1617 | the project:0.1583,be:0.1662 | will:0.1406 | will be:0.1362 | the project:0.0974 | total:0.0965,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,Sales at the unit slumped last year after the industry was hit by poor snowfall in the major resorts in the winter of 2006-07 .,negative,0.3696463671222696,0.31632971898387807,0.31402391389385226,0.3482127400598969,0.35881806438632075,0.29296919555378237,0.11516174674034119,0.4102165699005127,0.4746216833591461,negative,neutral,positive,0.3696463671222696,1.0956908291486243,0.35881806438632075,1.0947857539047985,0.4746216833591461,0.9681500839393162,hit:0.4108 | by:0.1849 | year:0.1637 | hit by:0.1612 | sales:0.1067,the:0.1167 | unit:0.1067 | sales at:0.0915 | at:0.0494 | major:0.0433,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,Grounds for the notification : Tiimari Plc 12/30/2010 issued Capital Convertible Loan allocation decision by the Board on 01/31/2011 .,neutral,0.0659301735782306,0.8269597850669671,0.10711004135480229,0.13236391932337885,0.7030697707728715,0.16456630990374965,0.05819312855601311,0.8983691334724426,0.043437693268060684,neutral,neutral,neutral,0.8269597850669671,0.5756693036923386,0.7030697707728715,0.8123075316405648,0.8983691334724426,0.39802176696411495,the board:0.1820 | the:0.1509 | loan:0.1413 | by the:0.1117 | plc:0.1066,the board:0.1230 | loan:0.0978 | the:0.0925 | by the:0.0806 | decision:0.0706,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,"Ragutis , controlled by the Finnish brewery Olvi , achieved a 5.7 percent rise in beer sales to 22.6 million liters and held a 10.75 percent market share .",positive,0.03738337193271953,0.03886609273394337,0.923750535333337,0.09710583754890412,0.10125956825007024,0.8016345942010257,0.013674219138920307,0.009032398462295532,0.9772934317588806,positive,positive,positive,0.923750535333337,0.32234999000389364,0.8016345942010257,0.6355809574356063,0.9772934317588806,0.1236548058538691,percent:0.5255 | rise:0.3624 | sales to:0.2013 | beer:0.1761 | finnish:0.1632,percent:0.3696 | rise:0.2700 | sales to:0.1382 | finnish:0.1194 | beer:0.1170,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,"The 3C Expo is a signature show in Dongguan , which is supported by the Dongguan Municipal Government every year , featuring computer accessories , software , communication and network products .",neutral,0.03907916531099712,0.8428236812408877,0.11809715344811517,0.10784503577982064,0.6993357908024679,0.1928191734177114,0.0073380679823458195,0.9501075744628906,0.042554404586553574,neutral,neutral,neutral,0.8428236812408877,0.523106642978566,0.6993357908024679,0.8076576391813055,0.9501075744628906,0.21903388071739613,is:0.6295 | and:0.1499 | the:0.1438 | by the:0.1064 | products:0.1019,is:0.3171 | the:0.0882 | and:0.0837 | by the:0.0768 | government:0.0724,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,The ship unloader is totally enclosed along the entire conveying line to the storage facilities .,neutral,0.02301434560296805,0.9300928908797678,0.04689276351726424,0.09052531950257256,0.7999265404560589,0.10954814004136855,0.0019013478886336088,0.9841160178184509,0.013982586562633514,neutral,neutral,neutral,0.9300928908797678,0.2976931474986772,0.7999265404560589,0.6382788930302565,0.9841160178184509,0.087374309664075,is:0.7704 | the:0.3837 | facilities:0.1990 | to the:0.1208 | ship:0.0757,is:0.3998 | the:0.2310 | facilities:0.1410 | to the:0.1163 | ship:0.0303,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,Curators have divided their material into eight themes .,neutral,0.2360424743551747,0.6486933433969244,0.11526418224790093,0.2949739758934773,0.5277866789794234,0.1772393451270993,0.020230304449796677,0.938563883304596,0.04120577871799469,neutral,neutral,neutral,0.6486933433969244,0.8705677002307299,0.5277866789794234,1.0040824446549719,0.938563883304596,0.2698313416875546,into:0.0716 | divided:0.0474 | material:-0.0070 | their:-0.0555 | eight:-0.0962,into:0.0592 | divided:0.0031 | material:-0.0179 | their:-0.0412 | eight:-0.0553,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,"The world 's second largest stainless steel maker said net profit in the three-month period until Dec. 31 surged to euro603 million US$ 781 million , or euro3 .33 US$ 4.31 per share , from euro172 million , or euro0 .94 per share , the previous year .",positive,0.37409626079037644,0.05356082504213615,0.5723429141674875,0.32556585670078586,0.16278974040443886,0.5116444028947753,0.10877580940723419,0.013066896237432957,0.8781572580337524,positive,positive,positive,0.5723429141674875,0.843973441916605,0.5116444028947753,1.0037243762693424,0.8781572580337524,0.4120940089835293,year:0.1585 | surged:0.1401 | from:0.1380 | steel:0.1238 | to:0.1193,surged:0.1242 | year:0.0963 | previous year:0.0913 | steel:0.0847 | from:0.0819,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,The solid fuel is heated before sludge is mixed therein . '',neutral,0.011852889987821542,0.9770241349052112,0.011122975106966998,0.07958667804758968,0.8714378454530004,0.04897547649940986,0.0014652499230578542,0.985471248626709,0.013063479214906693,neutral,neutral,neutral,0.9770241349052112,0.12531901834026998,0.8714378454530004,0.4690771779330357,0.985471248626709,0.0806530397105453,is:1.7081 | the:0.2341 | before:0.0918 | mixed:-0.3356,is:0.8782 | the:0.1307 | before:0.0978 | mixed:-0.2249,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,"It is a member of the OneWorld alliance , which includes American Airlines and British Airways .",neutral,0.0068647375427576835,0.9690962148566832,0.02403904760055902,0.05923630292627616,0.8629025888528672,0.07786110822085675,0.0011443463154137135,0.9872595071792603,0.011596068739891052,neutral,neutral,neutral,0.9690962148566832,0.1542363696095355,0.8629025888528672,0.49341891785213504,0.9872595071792603,0.07209426590592478,is:0.6205 | includes:0.3014 | and:0.2288 | the:0.1440 | of the:0.1179,is:0.3190 | includes:0.1702 | and:0.1099 | the:0.0804 | member:0.0684,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,Analysts surveyed by Thomson Financial expected revenue of $ 69 million for the quarter .,neutral,0.5535708003264023,0.22918131614204348,0.21724788353155425,0.454453384723461,0.3280510484563811,0.2174955668201578,0.15384988486766815,0.7351455688476562,0.11100450903177261,negative,negative,neutral,0.5535708003264023,0.9966781139588907,0.454453384723461,1.055856491250802,0.7351455688476562,0.7581757530104875,quarter:0.3047 | thomson financial:0.2071 | by:0.1888 | the quarter:0.1859 | thomson:0.1742,quarter:0.1847 | thomson financial:0.1482 | the quarter:0.1325 | expected:0.1084 | thomson:0.1033,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,"Profit per share was EUR 1.03 , up from EUR 0.87 .",positive,0.042454319723777355,0.01949897119622124,0.9380467090800014,0.11573826363538567,0.10710747021935037,0.7771542661452641,0.009301654063165188,0.015579924918711185,0.9751183986663818,positive,positive,positive,0.9380467090800014,0.2708954648521232,0.7771542661452641,0.6847839028657559,0.9751183986663818,0.13291862395284343,up from:0.8603 | up:0.7772 | from:0.3284 | eur:0.3143 | from eur:0.2639,up from:0.5603 | up:0.4973 | from:0.1948 | eur:0.1694 | from eur:0.1465,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,"Finnish printed circuit boards ( PCBs ) maker Aspocomp Group Oyj said on December 4 , 2006 it named Henry Gilchrist senior vice president of the group 's Asian operations , as of January 8 , 2007 .",neutral,0.023049801619364936,0.415371170668325,0.56157902771231,0.08774639246155463,0.4347571617883249,0.47749644575012057,0.02427353337407112,0.8066415786743164,0.16908486187458038,positive,positive,neutral,0.56157902771231,0.7758706229208021,0.47749644575012057,0.9286170329787946,0.8066415786743164,0.5641094894336016,asian:0.2039 | operations:0.1836 | said on:0.1727 | december:0.1629 | finnish:0.1580,asian:0.1797 | operations:0.1194 | finnish:0.1155 | said on:0.1121 | december:0.0991,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,"The equipment will be made at Vaahto 's plant in Hollola in Finland , and delivery is scheduled for the first quarter of 2009 .",neutral,0.04048659216313517,0.8999144669122394,0.05959894092462551,0.10248745921617007,0.7545950919482252,0.14291744883560473,0.0021149469539523125,0.990420937538147,0.007464088499546051,neutral,neutral,neutral,0.8999144669122394,0.39280876894717875,0.7545950919482252,0.7239864882073103,0.990420937538147,0.05911492154068868,is:0.3773 | be:0.1971 | will be:0.1946 | finland:0.1844 | the:0.1516,is:0.1958 | be:0.1109 | finland:0.1077 | will be:0.1073 | the:0.0913,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,"Country : , Switzerland Sector : Pharmaceuticals Target : Synosia Therapeutics Holding AG Buyer : Biotie Therapies Corp Deal size in USD : 129.4 m Type : Corporate acquisition Financing : All-stock Status : Closed",neutral,0.13275326957633202,0.6838001424433885,0.18344658798027952,0.22994082337224825,0.5413480519376451,0.22871112469010657,0.019805055111646652,0.9463620185852051,0.03383288159966469,neutral,neutral,neutral,0.6838001424433885,0.8390636263599625,0.5413480519376451,1.007635605979627,0.9463620185852051,0.24441389067803376,all:0.1997 | sector:0.0677 | corporate:0.0619 | type:0.0600 | deal:0.0557,all:0.1457 | sector:0.0600 | type:0.0471 | corporate:0.0352 | therapies:0.0256,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,`` We know there are some of our own people out there . '',neutral,0.06557041961524673,0.842371747234335,0.09205783315041825,0.1488174263328252,0.7158396191625384,0.13534295450463643,0.033274877816438675,0.836851954460144,0.12987323105335236,neutral,neutral,neutral,0.842371747234335,0.5427395202596441,0.7158396191625384,0.7934852147207335,0.836851954460144,0.5273797217488756,people:0.2313 | own:0.1278 | are:0.1189 | there:0.0454 | of:0.0342,people:0.1458 | own:0.0907 | are:0.0818 | there:0.0508 | out:0.0502,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,The business to be divested generates consolidated net sales of EUR 60 million annually and currently has some 640 employees .,neutral,0.05604772028806131,0.7834894620024888,0.1604628177094497,0.1256481902849865,0.6886616541833446,0.18569015553166898,0.029009627178311348,0.8533833622932434,0.11760704219341278,neutral,neutral,neutral,0.7834894620024888,0.646271709358027,0.6886616541833446,0.8301445999557755,0.8533833622932434,0.489725504792213,business:0.2127 | be:0.1979 | the business:0.1568 | currently:0.1492 | sales of:0.1298,business:0.1274 | be:0.1113 | the business:0.1094 | currently:0.0939 | sales of:0.0810,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,The company slipped to an operating loss of EUR 2.6 million from a profit of EUR 1.3 million .,negative,0.8544799060581187,0.09633755574233101,0.04918253819955008,0.6891829337121541,0.2296099842444419,0.08120708204340392,0.5593538284301758,0.06661339849233627,0.37403276562690735,negative,negative,negative,0.8544799060581187,0.5079458906538774,0.6891829337121541,0.7982802101940288,0.5593538284301758,0.873243431831108,operating loss:0.4767 | slipped:0.4181 | slipped to:0.4181 | from profit:0.2626 | eur:0.2503,operating loss:0.3482 | slipped:0.3005 | slipped to:0.3005 | from profit:0.1850 | profit of:0.1484,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,"New Chairman of the Board of Directors , Mr Chaim Katzman , will give a presentation and answer questions .",neutral,0.008801586422865217,0.9678492872669788,0.023349126310156006,0.06510318734332704,0.8549900707829211,0.07990674187375188,0.006266551557928324,0.9736441969871521,0.02008923701941967,neutral,neutral,neutral,0.9678492872669788,0.16101183946447595,0.8549900707829211,0.5137110322397577,0.9736441969871521,0.13629278323235744,and:0.1867 | will:0.1735 | board:0.1555 | the board:0.1521 | chairman:0.1348,chairman:0.0946 | will:0.0912 | and:0.0896 | the board:0.0850 | the:0.0656,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,"According to Finnish Metso Minerals , the value of the company 's orders has gone up to EUR 1.9 bn in 12 months .",positive,0.06745108797231363,0.13733617201935014,0.7952127400083362,0.1568940848460734,0.22572769454573752,0.6173782206081891,0.06154526025056839,0.5240709781646729,0.41438379883766174,positive,positive,neutral,0.7952127400083362,0.6367481530565174,0.6173782206081891,0.9243208306354154,0.5240709781646729,0.8752607795624194,up:0.6243 | to:0.3532 | finnish:0.1779 | orders:0.1533 | months:0.1521,up:0.4006 | to:0.2324 | finnish:0.1374 | months:0.1136 | orders:0.0897,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,25 November 2010 - Finnish paints and coatings company Tikkurila Oyj ( HEL : TIK1V ) said today that Finnish state-owned investment company Solidium Oy sold its 14.7 % stake in the company for a total of EUR98m .,neutral,0.2545285682582249,0.41945993429371853,0.32601149744805646,0.28376983369114434,0.43355855871235655,0.2826716075964993,0.06576187163591385,0.7218155860900879,0.21242254972457886,neutral,neutral,neutral,0.41945993429371853,1.0781046936761403,0.43355855871235655,1.0769183050540299,0.7218155860900879,0.7433668635989639,stake:0.1472 | investment:0.1389 | and:0.1066 | oy:0.1025 | stake in:0.0956,stake:0.0950 | investment:0.0838 | oy:0.0674 | stake in:0.0651 | and:0.0502,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,"The connectivity unit has more than 100 e-invoice customers , and the number of annual transactions stands at nearly one million .",neutral,0.06098239868276862,0.6958307364584589,0.24318686485877247,0.1599414709277514,0.5805997289266495,0.2594588001455991,0.0163191519677639,0.9121052026748657,0.07157564163208008,neutral,neutral,neutral,0.6958307364584589,0.7667683696977157,0.5805997289266495,0.958883453397068,0.9121052026748657,0.33981872305764194,one:0.1936 | and:0.1616 | the:0.1550 | transactions:0.1211 | at:0.0795,one:0.1221 | the:0.0950 | transactions:0.0937 | and:0.0902 | at:0.0502,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,"Includes company and brand share data by category , as well as distribution channel data .",neutral,0.04168121828919848,0.893346879289645,0.06497190242115645,0.1305427586125265,0.7408086051297292,0.12864863625774434,0.06467221677303314,0.8329640626907349,0.10236374288797379,neutral,neutral,neutral,0.893346879289645,0.4108227689805585,0.7408086051297292,0.7518603048449368,0.8329640626907349,0.5626461839363126,as:0.2898 | data:0.2460 | includes:0.2329 | and:0.1558 | category:0.0848,as:0.1645 | data:0.1516 | includes:0.1507 | and:0.0786 | category:0.0644,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,LONDON MarketWatch -- Share prices ended lower in London Monday as a rebound in bank stocks failed to offset broader weakness for the FTSE 100 .,negative,0.28387552445105274,0.483741785944573,0.23238268960437422,0.3113002336615869,0.4537809956754993,0.23491877066291372,0.1353178471326828,0.7975456118583679,0.06713655591011047,neutral,neutral,neutral,0.483741785944573,1.0478890692532905,0.4537809956754993,1.0621208370283124,0.7975456118583679,0.6324085310812866,bank:0.1526 | as:0.1459 | 100:0.1100 | the:0.1041 | ended:0.0589,as:0.0945 | bank:0.0818 | 100:0.0691 | the:0.0612 | ended:0.0497,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,"Qualcomm estimated a first-quarter profit between 46 and 50 cents a share , excluding certain items , below the analyst estimate of 61 cents a share .",negative,0.28367245280845094,0.44333884594501016,0.27298870124653885,0.32668247721528043,0.39815281583508455,0.275164706949635,0.1753162443637848,0.6249768733978271,0.19970692694187164,neutral,neutral,neutral,0.44333884594501016,1.0724579726582433,0.39815281583508455,1.0872166186591181,0.6249768733978271,0.920727585353643,and:0.1646 | the:0.1036 | below:0.0792 | 46:0.0312 | estimated:0.0199,and:0.0791 | the:0.0578 | below:0.0546 | 61:0.0255 | 46:0.0203,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,"STOCKMANN plc COMPANY ANNOUNCEMENT February 20 , 2007 , at 13.40 An annual summary of Stockmann 's stock exchange and financial press releases in 2006 is available on the company 's website at the address www.stockmann.com .",neutral,0.023051699946430106,0.9371368101270844,0.039811489926485526,0.09231523392812009,0.8143823253102193,0.09330244076166067,0.008036359213292599,0.9837117791175842,0.008251828141510487,neutral,neutral,neutral,0.9371368101270844,0.27608612312846115,0.8143823253102193,0.6084635255414714,0.9837117791175842,0.09450712792661962,is:0.2712 | stockmann:0.2305 | com:0.1245 | the:0.0987 | and:0.0870,stockmann:0.1788 | is:0.1393 | com:0.0816 | the:0.0580 | address:0.0474,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,This amount will not be included in the pensionable salary .,neutral,0.028269088512351388,0.9339799888223782,0.037750922665270234,0.09273304085417267,0.8199699238192648,0.08729703532656254,0.003571968525648117,0.9826592206954956,0.013768789358437061,neutral,neutral,neutral,0.9339799888223782,0.2882984264085939,0.8199699238192648,0.5961443468782992,0.9826592206954956,0.09632039613909174,be:0.4056 | will:0.2638 | not:0.2099 | included:0.1886 | the:0.1154,be:0.2290 | included:0.1491 | will:0.1387 | not:0.0977 | included in:0.0779,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,"Both operating profit and net sales for the six-month period increased , respectively , from EUR13 .8 m and EUR143 .6 m , as compared to the corresponding period in 2007 .",positive,0.03393019807519273,0.013953701802725729,0.9521161001220816,0.12655223699425533,0.1184396945478447,0.7550080684578999,0.004996682982891798,0.0017735419096425176,0.9932297468185425,positive,positive,positive,0.9521161001220816,0.22113020010164713,0.7550080684578999,0.7264471604954865,0.9932297468185425,0.04445960314330528,increased:0.5692 | both:0.2575 | period:0.2246 | operating profit:0.1655 | sales:0.1419,increased:0.3809 | both:0.1817 | sales:0.1144 | compared:0.1121 | period:0.1039,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,It is hand-painted resin with real 14-0 trebles and is 75cm long by 25cm deep from top to bottom of the middle hook .,neutral,0.06322899805251973,0.7056497189820234,0.23112128296545675,0.17942147503248015,0.5552284185433448,0.26535010642417506,0.006230174098163843,0.9413995742797852,0.05237032100558281,neutral,neutral,neutral,0.7056497189820234,0.7591392743473768,0.5552284185433448,0.9869735163863549,0.9413995742797852,0.24294969686410428,is:0.8097 | and:0.1513 | of the:0.1138 | it is:0.1098 | the:0.0885,is:0.4103 | and:0.0764 | it is:0.0668 | the:0.0491 | real:0.0364,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,"Its customers include local companies Slo Oy , Kiilto Oy , Toptronics Oy , Normark Suomi Oy , Pellonpaja Oy and Mansner Oy .",neutral,0.03997505483671023,0.8876772445157973,0.07234770064749235,0.11242615300802447,0.7425788515550527,0.14499499543692299,0.010696688666939735,0.9659884572029114,0.023314815014600754,neutral,neutral,neutral,0.8876772445157973,0.42446852580772787,0.7425788515550527,0.7467071105872181,0.9659884572029114,0.1695987472418146,oy:0.2752 | include:0.2471 | and:0.1503 | customers include:0.0848 | customers:0.0618,include:0.1565 | oy:0.1445 | and:0.0758 | customers include:0.0675 | customers:0.0361,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,"Operating loss totalled EUR 0.9 mn , down from a profit of EUR 2.7 mn .",negative,0.9971284090228105,0.002070421584299619,0.0008011693928897198,0.945980861555304,0.04231797365098643,0.011701164793709695,0.9887638092041016,0.006018678657710552,0.0052174972370266914,negative,negative,negative,0.9971284090228105,0.021374563308384217,0.945980861555304,0.2384130902560685,0.9887638092041016,0.06936744974250574,down:1.0814 | down from:0.6708 | operating loss:0.4803 | mn down:0.3754 | from profit:0.3520,down:0.6712 | down from:0.4120 | operating loss:0.3136 | from profit:0.2206 | profit of:0.1992,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,"The other seats would go to Edgar Edmonds , an American with experience of the clothing and retail industry , and Christian Fischer , an Austrian with experience in the winter sports goods business .",neutral,0.022283360879637414,0.8368158947723341,0.14090074434802852,0.10588214094300592,0.7125949612948872,0.181522897762107,0.0021672823932021856,0.960254430770874,0.03757826238870621,neutral,neutral,neutral,0.8368158947723341,0.5099668888811069,0.7125949612948872,0.7889538247112051,0.960254430770874,0.17554641820063743,and:0.2037 | the:0.1692 | business:0.1380 | of the:0.1112 | other:0.0871,the:0.0995 | and:0.0959 | business:0.0703 | experience:0.0600 | american:0.0538,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,"Operating profit totaled EUR 825mn , up from EUR 763mn in 2004 .",positive,0.047637771716195036,0.011281586411305767,0.9410806418724992,0.09551500710293154,0.06173931962947828,0.8427456732675902,0.25002050399780273,0.18671251833438873,0.5632669925689697,positive,positive,positive,0.9410806418724992,0.25275723412983947,0.8427456732675902,0.5404334909803822,0.5632669925689697,0.9832358075221005,up:0.9070 | up from:0.7448 | eur:0.3047 | from:0.2564 | operating profit:0.2198,up:0.6112 | up from:0.5030 | in 2004:0.2018 | eur:0.1651 | from:0.1600,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,"HUHTAMAKI OYJ STOCK EXCHANGE RELEASE , 16.9.2008 AT 13.32 Huhtamaki 's Capital Markets Day for institutional investors and analysts is held in Espoo , September 16 , 2008 starting at 13.30 pm Finnish time .",neutral,0.12960970201608285,0.6988839359781545,0.17150636200576275,0.18593445822584423,0.5821811110560313,0.2318844307181244,0.009106588549911976,0.9675967693328857,0.023296713829040527,neutral,neutral,neutral,0.6988839359781545,0.81760054296379,0.5821811110560313,0.9666564003984731,0.9675967693328857,0.16224479652799922,is:0.2487 | and:0.1002 | exchange:0.0923 | at:0.0835 | release:0.0761,is:0.1252 | stock exchange:0.0562 | and:0.0560 | exchange:0.0536 | at:0.0527,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,"Taking a cue from the playbook of the East Dillon Lions , we 've created a special team of heavy-hitting style players , such as boot-cut jeans , tummy tops and , of course , cowboy boots .",neutral,0.04931248520524228,0.8074456658216478,0.14324184897310988,0.14521226299525952,0.6349139098435954,0.21987382716114506,0.002969822147861123,0.9700902700424194,0.026939883828163147,neutral,neutral,neutral,0.8074456658216478,0.5994563994973658,0.6349139098435954,0.9016585009985738,0.9700902700424194,0.14410476528049132,the:0.1809 | as:0.1763 | and:0.1697 | such:0.1334 | of the:0.0874,such:0.1074 | as:0.1017 | the:0.1010 | and:0.0815 | special:0.0388,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,"The Hayward , Calif.-based target designs active , casual and dress footwear , as well as boots and sandals .",neutral,0.024838521393239582,0.9238350612283034,0.051326417378457063,0.10926211740315993,0.7885044850235158,0.10223339757332421,0.005967685487121344,0.979416012763977,0.014616347849369049,neutral,neutral,neutral,0.9238350612283034,0.3173914249187768,0.7885044850235158,0.6624120916076193,0.979416012763977,0.11269660329431193,and:0.4210 | as:0.3531 | designs:0.1752 | the:0.1409 | as well:0.1140,and:0.2351 | as:0.2102 | designs:0.1428 | the:0.0864 | as well:0.0667,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,Finnish investment group Norvestia Oyj said its net profit fell to 23.5 mln euro $ 30.6 mln in 2006 from 33.5 mln euro $ 43.6 mln in 2005 .,negative,0.7413068512520887,0.042406494315968976,0.21628665443194217,0.5630253048029044,0.16007218384123167,0.2769025113558639,0.9512641429901123,0.0010005717631429434,0.04773520305752754,negative,negative,negative,0.7413068512520887,0.6870944790606766,0.5630253048029044,0.9722598245894625,0.9512641429901123,0.19965422076640266,fell:0.5635 | fell to:0.3373 | profit fell:0.2212 | mln euro:0.2133 | mln:0.1582,fell:0.3857 | fell to:0.2524 | profit fell:0.1668 | mln euro:0.1176 | net profit:0.0954,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
train,Efore 's results for the last quarter showed an even faster improvement as the company managed to better source its components .,positive,0.08802053712660385,0.5395388621462884,0.37244060072710766,0.1740827907095461,0.5000472596490888,0.3258699496413652,0.035099927335977554,0.8355761766433716,0.12932389974594116,neutral,neutral,neutral,0.5395388621462884,0.9146747901057166,0.5000472596490888,1.0162787795449002,0.8355761766433716,0.5321905233813795,the:0.1426 | as:0.1246 | an:0.0977 | managed:0.0603 | source:0.0599,the:0.0874 | as:0.0742 | source:0.0519 | managed:0.0495 | the last:0.0334,to profit:0.0374 | rose to:0.0275 | down from:0.0230 | dropped to:0.0221 | from:0.0183
